时间, Changliu3 - Avg[I 有效值 A] (A), Changliu1 - Avg[I 有效值 A] (A), Changliu2 - Avg[I 有效值 A] (A), KunYang3 - Avg[I 有效值 A] (A), KunYang1 - Avg[I 有效值 A] (A), WanKe2 - Avg[I 有效值 A] (A), WanKe1 - Avg[I 有效值 A] (A), QinZhou4 - Avg[I 有效值 A] (A), QinZhou3 - Avg[I 有效值 A] (A), JiangChuan5 - Avg[I 有效值 A] (A), JiangChuan3 - Avg[I 有效值 A] (A), JiangChuan1 - Avg[I 有效值 A] (A), JiangChuan4 - Avg[I 有效值 A] (A), JiangChuan2 - Avg[I 有效值 A] (A)
2018-02-01 15:51:00,29.1512241363525,0.0,27.8342952728271,1.26484882831573,125.41185760498,132.29182434082,93.426628112793,45.7046165466309,10.1601963043213,99.1756134033203,93.3735275268555,106.168800354004,106.78515625,0.0
2018-02-01 15:54:00,29.6498622894287,0.0,26.8858890533447,1.26283669471741,133.442596435547,132.947448730469,94.0701675415039,45.2182350158691,10.0045070648193,97.9552230834961,94.1356811523438,104.309020996094,108.532150268555,0.0
2018-02-01 15:57:00,29.8017501831055,0.0,27.1402206420898,1.26281535625458,135.680755615234,133.573394775391,93.9922180175781,45.5841484069824,9.84238147735596,96.7478256225586,93.6630020141602,105.898612976074,110.172409057617,0.0
2018-02-01 16:00:00,29.5599613189697,0.0,26.9915599822998,1.26604413986206,129.064666748047,132.179351806641,94.7175140380859,46.2875556945801,9.66041851043701,97.916748046875,89.5019760131836,105.031684875488,106.505828857422,0.0
2018-02-01 16:03:00,29.5858287811279,0.0,27.3789138793945,1.28272783756256,133.759216308594,134.468475341797,95.5471115112305,45.2953987121582,9.27232551574707,100.090156555176,85.765022277832,106.185943603516,104.156578063965,0.0
2018-02-01 16:06:00,29.6641540527344,0.0,28.2339401245117,1.27129983901978,130.20426940918,137.726348876953,95.4475479125977,45.033088684082,10.024377822876,100.238998413086,85.913932800293,104.98779296875,102.401458740234,0.0
2018-02-01 16:09:00,30.5184593200684,0.0,28.127046585083,1.26692020893097,127.751197814941,137.057067871094,95.1251602172852,46.0031471252441,8.91434955596924,98.6797027587891,88.450813293457,105.869445800781,101.840614318848,0.0
2018-02-01 16:12:00,31.173547744751,0.0,29.7598152160645,1.26335322856903,131.391220092773,136.614593505859,94.2936706542969,44.8326263427734,9.73842620849609,96.5360488891602,97.8005599975586,105.852752685547,105.329330444336,0.0
2018-02-01 16:15:00,30.2047271728516,0.0,27.9979782104492,1.26402378082275,126.921867370605,138.008422851563,96.9826202392578,44.4839782714844,9.81405830383301,95.7384262084961,91.2721176147461,105.245498657227,102.717567443848,0.0
2018-02-01 16:18:00,31.7087459564209,0.0,30.0522270202637,1.26694619655609,123.79256439209,136.493270874023,94.4318466186523,45.7623023986816,10.0636005401611,93.7668991088867,90.5230407714844,103.939460754395,98.8839111328125,0.0
2018-02-01 16:21:00,32.1719856262207,0.0,30.8636646270752,1.26744198799133,132.835006713867,136.204696655273,95.3764953613281,44.717212677002,9.39237117767334,94.2844467163086,86.5627746582031,105.375785827637,99.8800888061523,0.0
2018-02-01 16:24:00,30.4147891998291,0.0,28.0287094116211,1.28225100040436,125.275024414063,137.967895507813,94.8794479370117,45.3698959350586,9.62036800384521,94.4629745483398,86.965217590332,105.186866760254,100.727355957031,0.0
2018-02-01 16:27:00,30.780086517334,0.0,29.2031555175781,1.28607749938965,133.885864257813,137.926910400391,96.3848190307617,46.567081451416,10.1380910873413,94.0429000854492,86.6091766357422,102.034049987793,100.039306640625,0.0
2018-02-01 16:30:00,31.1622161865234,0.0,29.1127033233643,1.26983141899109,132.626327514648,139.764221191406,98.2925567626953,45.4155197143555,9.43431186676025,95.6550521850586,86.9010391235352,103.205360412598,97.456672668457,0.0
2018-02-01 16:33:00,31.5484085083008,0.0,28.3951282501221,1.27145195007324,126.231544494629,144.354644775391,99.9858703613281,45.2778511047363,10.205267906189,94.2340698242188,85.7373275756836,101.489303588867,92.5147476196289,0.0
2018-02-01 16:36:00,31.5136165618896,0.0,28.4955921173096,1.31880807876587,126.956741333008,146.589157104492,101.921203613281,45.6802635192871,9.82839679718018,91.9371795654297,85.9637832641602,100.627334594727,85.9671478271484,0.0
2018-02-01 16:39:00,33.1918296813965,0.0,28.6020622253418,1.36351454257965,126.387565612793,146.574584960938,102.093017578125,45.4096717834473,9.90853118896484,93.136360168457,87.068489074707,100.378089904785,85.9747619628906,0.0
2018-02-01 16:42:00,30.0965328216553,0.0,26.8176422119141,1.42799818515778,126.296005249023,146.020874023438,103.61491394043,45.088062286377,9.83006381988525,94.0153350830078,87.4050979614258,98.8656845092773,88.5632476806641,0.0
2018-02-01 16:45:00,31.8174915313721,0.0,30.2435092926025,1.42734313011169,126.505493164063,147.735015869141,104.4228515625,46.7325668334961,9.69142723083496,95.8627700805664,89.4098663330078,99.3596267700195,88.2936630249023,0.0
2018-02-01 16:48:00,33.340160369873,0.0,27.9159832000732,1.4263356924057,125.147941589355,148.854965209961,104.846069335938,45.1112365722656,9.33723545074463,93.477912902832,86.3088760375977,100.499282836914,87.8421478271484,0.0
2018-02-01 16:51:00,32.9403305053711,0.0,30.0199851989746,1.42410397529602,126.321899414063,147.134643554688,106.246612548828,45.5870094299316,9.9949254989624,92.0960159301758,87.2107162475586,100.655029296875,89.5103149414063,0.0
2018-02-01 16:54:00,33.9428558349609,0.0,25.4645576477051,1.21860444545746,131.935455322266,143.470764160156,107.062217712402,46.7508125305176,10.3860540390015,95.5968170166016,88.8501358032227,98.2763748168945,90.0533447265625,0.0
2018-02-01 16:57:00,34.6196937561035,0.0,30.059045791626,0.882993638515472,117.83861541748,142.387649536133,106.363021850586,44.9388236999512,9.92374324798584,93.8969268798828,89.3029479980469,97.4698257446289,88.7356643676758,0.0
2018-02-01 17:00:00,33.5927886962891,0.0,26.6052093505859,0.88124817609787,126.56322479248,141.327331542969,109.807922363281,45.1045303344727,9.68750953674316,92.6621246337891,87.4299926757813,97.2840347290039,84.0592727661133,0.0
2018-02-01 17:03:00,34.5760765075684,0.0,27.5279750823975,0.882023632526398,132.654495239258,146.072570800781,111.69775390625,45.6548805236816,10.8388042449951,92.2587051391602,86.6712493896484,97.4587860107422,82.1555023193359,0.0
2018-02-01 17:06:00,37.2565231323242,0.0,26.9344120025635,0.903497099876404,129.19401550293,147.43440246582,114.541152954102,44.897632598877,11.8933763504028,93.5577621459961,87.7009429931641,98.5322418212891,84.2732696533203,0.0
2018-02-01 17:09:00,34.1098480224609,0.0,27.4003791809082,0.902791023254395,138.250106811523,148.112655639648,118.32453918457,45.3664779663086,11.5879964828491,92.977783203125,89.4381103515625,97.5911712646484,85.9258270263672,0.0
2018-02-01 17:12:00,36.0738105773926,0.0,27.9093818664551,0.890553593635559,136.310455322266,150.920166015625,119.666969299316,46.0923309326172,11.4140796661377,93.8860015869141,88.5956726074219,98.892463684082,83.7485122680664,0.0
2018-02-01 17:15:00,34.3602828979492,0.0,25.5124835968018,0.886502265930176,126.379302978516,148.99462890625,118.409515380859,45.7301406860352,11.7287969589233,94.9208068847656,89.9213409423828,98.4428329467773,81.1045074462891,0.0
2018-02-01 17:18:00,37.0308609008789,0.0,27.8731784820557,0.886669397354126,133.558303833008,147.798126220703,117.53653717041,45.4663696289063,11.4239263534546,95.5070114135742,89.5947570800781,99.3138580322266,81.0992736816406,0.0
2018-02-01 17:21:00,35.0752487182617,0.0,26.8513813018799,0.981278717517853,124.228675842285,148.455780029297,118.392097473145,46.7932968139648,11.9786491394043,95.3303070068359,87.9886245727539,100.41178894043,84.6790542602539,0.0
2018-02-01 17:24:00,36.5377731323242,0.0,29.6322212219238,1.01433718204498,104.544784545898,146.978775024414,121.546615600586,44.9276657104492,11.5691394805908,97.0507583618164,88.781135559082,98.6415023803711,83.4303359985352,0.0
2018-02-01 17:27:00,35.1392669677734,0.0,27.1307373046875,1.00692701339722,125.232032775879,150.396179199219,123.812782287598,44.900016784668,11.8081226348877,93.2105102539063,88.9921569824219,98.8256683349609,80.5718994140625,0.0
2018-02-01 17:30:00,35.4786338806152,0.0,27.4923534393311,1.0080281496048,140.769744873047,149.654525756836,124.242126464844,46.3695068359375,11.2738075256348,89.6131744384766,88.5281066894531,99.0605850219727,81.489387512207,0.0
2018-02-01 17:33:00,37.3863983154297,0.0,26.8074073791504,1.01094591617584,141.49755859375,151.352890014648,122.893707275391,44.4758720397949,11.7644462585449,87.513671875,87.2433166503906,100.309692382813,83.7638778686523,0.0
2018-02-01 17:36:00,36.7850646972656,0.0,27.7362728118896,1.01056122779846,147.664886474609,151.344543457031,121.037200927734,45.2321815490723,11.5377054214478,88.5066070556641,87.7263259887695,99.9987487792969,86.3109436035156,0.0
2018-02-01 17:39:00,35.8312683105469,0.0,27.9288768768311,1.00961935520172,143.184310913086,149.160797119141,121.740196228027,46.004581451416,12.1387548446655,89.0700531005859,87.9220275878906,98.8546295166016,82.1808929443359,0.0
2018-02-01 17:42:00,36.7853088378906,0.0,27.4649906158447,1.01023030281067,124.967247009277,152.327621459961,121.200500488281,44.9905052185059,11.4688282012939,88.3374176025391,88.9646377563477,98.8282241821289,82.8084259033203,0.0
2018-02-01 17:45:00,36.8257026672363,0.0,29.2670936584473,1.01794445514679,123.428764343262,152.603561401367,121.940528869629,45.7911033630371,11.4919786453247,86.974853515625,88.5645446777344,98.282829284668,83.5406646728516,0.0
2018-02-01 17:48:00,36.4844856262207,0.0,27.7025299072266,1.02148914337158,136.791519165039,153.285629272461,122.814819335938,45.511402130127,11.263391494751,86.7770767211914,89.3094100952148,100.195175170898,84.2865753173828,0.0
2018-02-01 17:51:00,36.8715400695801,0.0,28.2252559661865,1.03113102912903,144.018417358398,154.505981445313,123.312522888184,44.5957298278809,11.6874828338623,87.3980865478516,89.0567398071289,100.376373291016,82.7534027099609,0.0
2018-02-01 17:54:00,36.6989517211914,0.0,25.7830848693848,1.02439832687378,134.958404541016,154.472640991211,122.513999938965,46.0035667419434,11.6217203140259,88.3097229003906,89.5191268920898,98.9679718017578,80.9138336181641,0.0
2018-02-01 17:57:00,37.7613983154297,0.0,30.0524463653564,1.01076805591583,140.907501220703,154.70051574707,122.167358398438,45.5268440246582,11.4894723892212,87.8212661743164,90.4792861938477,97.7861404418945,80.1927947998047,0.0
2018-02-01 18:00:00,35.6211051940918,0.0,26.7971458435059,1.0111643075943,146.122512817383,154.010726928711,122.140487670898,45.1417770385742,11.2631874084473,87.1691513061523,90.7275543212891,96.8545379638672,80.7585525512695,0.0
2018-02-01 18:03:00,36.5469856262207,0.0,28.0970497131348,1.01008033752441,141.454071044922,158.121383666992,121.207893371582,46.3761024475098,11.5214242935181,86.66943359375,91.1274032592773,98.3587951660156,82.5584106445313,0.0
2018-02-01 18:06:00,37.6121215820313,0.0,26.9727210998535,1.00942075252533,140.947311401367,159.2666015625,120.31982421875,46.6702041625977,10.5150108337402,89.0881042480469,91.9845962524414,98.1068801879883,81.5382690429688,0.0
2018-02-01 18:09:00,34.7786178588867,0.0,30.3319530487061,1.02264738082886,146.6806640625,157.418121337891,120.977874755859,45.0425567626953,11.1615257263184,90.0475006103516,93.3071517944336,97.614631652832,79.0301132202148,0.0
2018-02-01 18:12:00,36.6019172668457,0.0,25.3900737762451,1.03790175914764,137.546432495117,154.039001464844,122.118766784668,45.3026809692383,10.8880071640015,88.8080062866211,93.4701690673828,95.9590454101563,80.0616760253906,0.0
2018-02-01 18:15:00,36.2827339172363,0.0,29.2145690917969,1.0420595407486,147.133560180664,154.786529541016,121.114265441895,45.9323577880859,10.2105207443237,89.9310150146484,92.3772201538086,96.6329193115234,80.1714782714844,0.0
2018-02-01 18:18:00,35.4626083374023,0.0,26.2796878814697,1.0503785610199,141.565414428711,157.946304321289,121.884902954102,43.8995742797852,10.67613697052,90.4125366210938,91.8417434692383,98.2688522338867,83.9533920288086,0.0
2018-02-01 18:21:00,38.3171005249023,0.0,27.3180351257324,1.05144822597504,137.489273071289,157.395767211914,121.95344543457,45.2928237915039,10.6363906860352,90.0077590942383,91.5799102783203,99.1661911010742,84.5015411376953,0.0
2018-02-01 18:24:00,36.750545501709,0.0,25.7151470184326,1.0339217185974099,143.798843383789,160.699981689453,122.885963439941,45.9670944213867,10.2364358901978,85.8098373413086,91.4867553710938,97.5104446411133,81.5287399291992,0.0
2018-02-01 18:27:00,35.9996948242188,0.0,29.481388092041,1.02728474140167,143.627349853516,158.518310546875,123.73600769043,44.7116889953613,10.5352096557617,84.9725112915039,90.7658920288086,98.3253784179688,81.1409454345703,0.0
2018-02-01 18:30:00,36.524528503418,0.0,26.0991992950439,1.00755989551544,144.622512817383,157.999923706055,125.078735351563,45.5848922729492,9.70590114593506,83.5554275512695,92.1270294189453,98.8044204711914,81.4697265625,0.0
2018-02-01 18:33:00,36.7074241638184,0.0,27.1792125701904,1.00414001941681,143.081634521484,158.44580078125,123.94310760498,45.8492584228516,9.99079895019531,80.3197479248047,92.1167602539063,99.3120803833008,83.555419921875,0.0
2018-02-01 18:36:00,35.2534484863281,0.0,25.9189834594727,1.00263237953186,144.765472412109,160.631118774414,124.834533691406,44.6849937438965,10.0929841995239,81.3837356567383,92.4648284912109,100.406089782715,83.4356994628906,0.0
2018-02-01 18:39:00,36.3180770874023,0.0,26.9533462524414,1.00128293037415,148.109878540039,160.197998046875,123.747695922852,44.6665229797363,9.9169397354126,76.49658203125,93.7610626220703,98.4137420654297,80.4382400512695,0.0
2018-02-01 18:42:00,36.2290115356445,0.0,25.4368495941162,1.00093281269073,140.754211425781,159.952239990234,125.524894714355,45.0258827209473,9.73379993438721,77.4212417602539,93.8150482177734,97.7219924926758,79.9046401977539,0.0
2018-02-01 18:45:00,35.9250946044922,0.0,27.7204742431641,1.00339531898499,146.315841674805,159.466217041016,121.614532470703,44.3503150939941,9.8642406463623,77.2408294677734,94.1632766723633,97.3300247192383,82.2489242553711,0.0
2018-02-01 18:48:00,35.7944526672363,0.0,26.1461544036865,1.01190030574799,145.891586303711,159.685470581055,122.669944763184,45.3881149291992,10.3447103500366,80.5448837280273,93.9112396240234,99.3794708251953,83.5573959350586,0.0
2018-02-01 18:51:00,38.2781753540039,0.0,26.7360496520996,1.01432764530182,140.163558959961,156.280731201172,122.374816894531,45.9271659851074,9.69129943847656,85.410758972168,93.7507171630859,99.4494094848633,80.8089599609375,0.0
2018-02-01 18:54:00,34.9466247558594,0.0,26.5036544799805,1.00082230567932,140.606719970703,158.368942260742,124.696571350098,44.9521064758301,9.69604587554932,85.3273544311523,93.0442504882813,97.3825073242188,79.4248733520508,0.0
2018-02-01 18:57:00,35.956615447998,0.0,26.2216491699219,1.00048243999481,143.137817382813,158.907989501953,123.879463195801,45.1001167297363,9.98641681671143,84.111572265625,93.8060607910156,96.8726501464844,79.9648971557617,0.0
2018-02-01 19:00:00,35.9377517700195,0.0,25.3555030822754,0.99853390455246,130.397354125977,158.887481689453,124.464508056641,45.3121337890625,9.8209056854248,84.2104797363281,93.728759765625,96.8074569702148,83.2662811279297,0.0
2018-02-01 19:03:00,35.5820503234863,0.0,28.8100566864014,0.998742163181305,134.705047607422,159.845413208008,124.9912109375,44.6499824523926,7.57661294937134,89.115119934082,96.4650573730469,97.8814010620117,85.0029602050781,0.0
2018-02-01 19:06:00,35.526252746582,0.0,25.1792449951172,0.998771548271179,140.24951171875,160.539428710938,125.923629760742,45.1066055297852,7.30126237869263,94.843635559082,95.3503265380859,97.8348922729492,81.7935333251953,0.0
2018-02-01 19:09:00,34.7600135803223,0.0,27.045389175415,1.0007883310318,119.072738647461,160.035018920898,126.301963806152,46.3140602111816,7.88212156295776,93.9194641113281,98.5102386474609,97.0876083374023,80.4181060791016,0.0
2018-02-01 19:12:00,35.5449295043945,0.0,25.4085826873779,1.00546097755432,134.550964355469,157.047027587891,126.377059936523,44.8891372680664,7.31508731842041,94.2911987304688,98.1406402587891,95.9510192871094,80.350212097168,0.0
2018-02-01 19:15:00,33.7559967041016,0.0,27.3797950744629,1.00127756595612,122.997749328613,160.005325317383,121.939659118652,45.5968017578125,7.82956838607788,92.4613418579102,98.670036315918,95.327507019043,81.3815002441406,0.0
2018-02-01 19:18:00,34.9878082275391,0.0,26.7065105438232,1.0062643289566,138.185302734375,160.738662719727,125.108932495117,46.663272857666,7.10782670974731,94.900146484375,95.8853454589844,96.7910461425781,84.029655456543,0.0
2018-02-01 19:21:00,32.8666114807129,0.0,26.1030235290527,1.01608574390411,143.918182373047,165.847473144531,126.191497802734,45.1310348510742,7.54540681838989,94.1354522705078,98.0734252929688,96.98486328125,81.6248321533203,0.0
2018-02-01 19:24:00,33.1192016601563,0.0,24.8061943054199,1.00165641307831,131.864685058594,167.233444213867,126.367347717285,45.6347770690918,7.14014434814453,94.9889373779297,98.9436340332031,96.1782608032227,80.1744613647461,0.0
2018-02-01 19:27:00,35.2865257263184,0.0,27.280065536499,1.00359225273132,142.283737182617,164.507781982422,124.918479919434,46.8140563964844,7.5637993812561,94.6232147216797,99.2374420166016,97.3389282226563,79.1314697265625,0.0
2018-02-01 19:30:00,32.551342010498,0.0,24.3371829986572,0.999835073947906,142.954315185547,166.946853637695,126.018096923828,45.1408767700195,7.25427341461182,97.9746704101563,97.2467422485352,97.3942031860352,78.2253952026367,0.0
2018-02-01 19:33:00,33.2515830993652,0.0,26.8113422393799,0.999186456203461,145.105056762695,166.285491943359,127.946586608887,45.7020492553711,7.17451524734497,97.3742218017578,97.8861312866211,96.6073989868164,79.0641021728516,0.0
2018-02-01 19:36:00,32.7127418518066,0.0,27.7619438171387,1.00157463550568,144.791015625,165.053176879883,127.054809570313,45.7227592468262,7.62444877624512,98.7707214355469,101.068511962891,95.8613510131836,82.1428298950195,0.0
2018-02-01 19:39:00,33.7773284912109,0.0,26.6313457489014,1.00428223609924,140.483383178711,167.456832885742,127.506301879883,44.9506912231445,7.54224920272827,96.0779342651367,101.177864074707,95.8339691162109,82.4411773681641,0.0
2018-02-01 19:42:00,33.7292327880859,0.0,25.6058197021484,0.998975515365601,142.719436645508,167.498901367188,126.278472900391,44.6262092590332,7.39884185791016,93.9934539794922,101.62158203125,94.4017105102539,80.0768966674805,0.0
2018-02-01 19:45:00,32.6036796569824,0.0,28.9501342773438,1.00377368927002,146.461929321289,166.077362060547,125.909133911133,45.9104156494141,7.32057046890259,88.6818161010742,99.3916549682617,90.89404296875,78.9739074707031,0.0
2018-02-01 19:48:00,32.6811828613281,0.0,25.7862224578857,1.00767183303833,142.252044677734,163.742340087891,125.30290222168,44.5660209655762,6.91363286972046,82.739616394043,97.346809387207,94.801383972168,78.2901763916016,0.0
2018-02-01 19:51:00,31.7444496154785,0.0,27.5976161956787,1.02060544490814,141.960906982422,164.715042114258,127.059288024902,45.4391098022461,6.74828147888184,80.1548767089844,96.5918579101563,95.5949630737305,77.360954284668,0.0
2018-02-01 19:54:00,31.9448413848877,0.0,22.6696319580078,1.00936436653137,134.05696105957,162.737258911133,126.2861328125,45.9799118041992,7.17309188842773,80.5370559692383,95.782096862793,94.2117919921875,75.6627578735352,0.0
2018-02-01 19:57:00,30.8581943511963,0.0,27.7287559509277,1.01136374473572,142.861740112305,166.669235229492,125.146789550781,44.0270500183105,7.21318626403809,82.1487503051758,96.3610458374023,94.5523223876953,77.5082244873047,0.0
2018-02-01 20:00:00,33.2853202819824,0.0,25.9925136566162,1.00669300556183,136.545837402344,169.703338623047,123.818901062012,45.3043937683105,7.05602073669434,80.4853591918945,95.2727508544922,93.4637985229492,82.1404418945313,0.0
2018-02-01 20:03:00,31.9436321258545,0.0,28.2816772460938,1.00640153884888,139.752593994141,168.141143798828,125.282165527344,45.4789848327637,7.30970048904419,79.2662506103516,94.4217529296875,95.5004501342773,79.2047271728516,0.0
2018-02-01 20:06:00,32.6573829650879,0.0,26.8370704650879,1.00752985477448,141.451049804688,167.364440917969,124.259536743164,44.8870429992676,7.43788433074951,77.9784393310547,94.3069534301758,93.3149337768555,78.1055450439453,0.0
2018-02-01 20:09:00,31.2518005371094,0.0,26.630931854248,1.00897037982941,143.609741210938,168.635589599609,123.175964355469,45.4704399108887,7.28242492675781,75.589714050293,93.8705215454102,94.2238159179688,77.1755828857422,0.0
2018-02-01 20:12:00,32.3465232849121,0.0,25.926664352417,1.01343667507172,139.860809326172,168.137237548828,121.845863342285,46.1951332092285,7.49363136291504,74.3419876098633,95.0913925170898,93.3682327270508,77.0823745727539,0.0
2018-02-01 20:15:00,31.5835666656494,0.0,24.9916191101074,1.01004445552826,121.14990234375,170.568710327148,122.259712219238,46.0196380615234,6.91695499420166,72.8996810913086,95.1203460693359,92.9305801391602,76.4095840454102,0.0
2018-02-01 20:18:00,29.9378719329834,0.0,27.0649108886719,1.01617932319641,121.750946044922,173.529937744141,124.084022521973,45.4061813354492,6.8403697013855,76.5090484619141,95.0163421630859,94.1011428833008,75.1667175292969,0.0
2018-02-01 20:21:00,29.4677314758301,0.0,27.6929016113281,1.01089382171631,120.090049743652,174.818954467773,124.001243591309,46.2688064575195,6.98689460754395,76.111701965332,95.74169921875,94.1966857910156,80.7289199829102,0.0
2018-02-01 20:24:00,30.9721603393555,0.0,26.2441921234131,1.01773381233215,117.493804931641,177.582412719727,125.708282470703,44.6958808898926,6.97976970672607,76.6000366210938,97.1279525756836,93.4959564208984,81.5715789794922,0.0
2018-02-01 20:27:00,30.3853206634521,0.0,26.445779800415,1.00951838493347,120.68928527832,177.898315429688,124.231140136719,45.2390289306641,7.31946992874146,79.8961715698242,97.7243804931641,92.9208908081055,78.1073303222656,0.0
2018-02-01 20:30:00,29.5225677490234,0.0,23.8828659057617,1.00823307037354,133.571090698242,175.832489013672,124.30744934082,46.3230476379395,6.48606109619141,79.6806106567383,99.714599609375,92.1600341796875,77.6420974731445,0.0
2018-02-01 20:33:00,29.8937702178955,0.0,24.4960117340088,1.01017773151398,134.753540039063,178.2265625,124.684898376465,45.9362030029297,6.9697093963623,80.1481552124023,99.4902114868164,92.2980651855469,76.1644973754883,0.0
2018-02-01 20:36:00,31.254810333252,0.0,25.7518615722656,1.01238584518433,136.515335083008,175.045959472656,124.770553588867,45.4940223693848,7.4375581741333,77.5609359741211,97.7521820068359,92.481559753418,77.2493896484375,0.0
2018-02-01 20:39:00,29.6934947967529,0.0,24.3342628479004,1.00744020938873,137.751342773438,174.589294433594,122.964416503906,46.265007019043,6.68390703201294,75.7461090087891,97.6452941894531,91.7911911010742,76.5347518920898,0.0
2018-02-01 20:42:00,29.3666896820068,0.0,23.0400638580322,1.00797283649445,134.196060180664,176.265640258789,125.02140045166,45.2616729736328,6.91243457794189,74.9696655273438,97.5166702270508,92.9356384277344,77.5338363647461,0.0
2018-02-01 20:45:00,30.0201320648193,0.0,25.9484157562256,1.00849390029907,131.136489868164,175.023895263672,127.858688354492,44.7839508056641,7.19711446762085,74.7112655639648,95.173713684082,91.0926361083984,81.375114440918,0.0
2018-02-01 20:48:00,31.1025829315186,0.0,22.7241363525391,1.01695573329926,130.928970336914,174.51513671875,126.513961791992,45.7567939758301,6.67370128631592,76.1816329956055,93.6255493164063,91.7829971313477,80.1899032592773,0.0
2018-02-01 20:51:00,29.1223983764648,0.0,24.0596904754639,1.01203346252441,130.637161254883,176.986923217773,124.169036865234,44.3626670837402,6.25721216201782,77.2953186035156,93.9364700317383,91.4900360107422,78.7263946533203,0.0
2018-02-01 20:54:00,31.3559303283691,0.0,22.5074443817139,1.007896900177,126.973236083984,170.962356567383,121.970832824707,45.3280181884766,5.78894329071045,75.11279296875,93.2704849243164,92.0599136352539,77.3051605224609,0.0
2018-02-01 20:57:00,29.637939453125,0.0,24.0847034454346,1.00513350963593,113.81103515625,169.354873657227,121.64323425293,46.5251770019531,5.73596334457397,75.6991195678711,93.2806549072266,91.673698425293,81.7372436523438,0.0
2018-02-01 21:00:00,28.5580005645752,0.0,22.4839401245117,1.00002086162567,110.813613891602,171.70686340332,122.078559875488,45.6497268676758,6.40714883804321,77.3136215209961,93.3423461914063,91.6063385009766,81.6975250244141,0.0
2018-02-01 21:03:00,30.9910545349121,0.0,22.591983795166,0.999756455421448,123.566070556641,170.577529907227,120.274917602539,45.4754486083984,5.74194240570068,77.1283798217773,92.6190795898438,90.2096252441406,79.3346481323242,0.0
2018-02-01 21:06:00,28.5721206665039,0.0,22.4960327148438,1.00140118598938,125.758804321289,168.279388427734,119.700378417969,46.9688987731934,6.02448272705078,76.8561782836914,92.7090835571289,88.1858062744141,79.8199768066406,0.0
2018-02-01 21:09:00,28.9233512878418,0.0,22.9940757751465,1.00312578678131,125.599769592285,167.981048583984,118.84504699707,45.4804420471191,6.75391435623169,77.0058288574219,92.5788192749023,85.6125946044922,80.7633743286133,0.0
2018-02-01 21:12:00,29.3586235046387,0.0,22.6796646118164,0.999632894992828,124.359352111816,165.423278808594,119.942794799805,45.1319198608398,5.63019609451294,76.900634765625,92.223014831543,84.8598785400391,83.260986328125,0.0
2018-02-01 21:15:00,30.0717315673828,0.0,23.2642784118652,1.00778210163116,127.681289672852,165.854583740234,119.810913085938,45.5630073547363,6.6278862953186,77.1450653076172,92.2158813476563,86.2005157470703,79.8239364624023,0.0
2018-02-01 21:18:00,27.6638603210449,0.0,22.0835227966309,1.01023888587952,124.879707336426,167.249816894531,121.145126342773,45.1542205810547,5.90624332427979,77.3178558349609,92.273063659668,86.4474334716797,78.6936645507813,0.0
2018-02-01 21:21:00,29.7130374908447,0.0,25.1184406280518,1.00288140773773,123.21102142334,167.640823364258,118.912216186523,45.1698455810547,5.99314022064209,73.8624725341797,91.9808349609375,84.7129135131836,78.6326293945313,0.0
2018-02-01 21:24:00,28.0018978118896,0.0,22.1039161682129,1.00223922729492,126.649230957031,164.25260925293,118.357460021973,46.752613067627,5.61053466796875,72.7258758544922,91.9162750244141,84.9626083374023,78.6764221191406,0.0
2018-02-01 21:27:00,29.470682144165,0.0,21.9768161773682,1.01167368888855,125.010215759277,163.997573852539,119.464996337891,45.3887214660645,5.42671394348145,71.8216323852539,91.9587097167969,85.2812805175781,83.1734924316406,0.0
2018-02-01 21:30:00,28.4743118286133,0.0,22.9321975708008,1.00780117511749,128.018203735352,161.003860473633,116.999351501465,45.8190650939941,6.30669975280762,72.7292098999023,91.2072372436523,85.0411148071289,82.7495956420898,0.0
2018-02-01 21:33:00,29.3023700714111,0.0,21.6996059417725,1.00327849388123,125.413879394531,156.649597167969,117.128158569336,45.8863410949707,5.81959009170532,72.8339157104492,90.7685012817383,83.1423492431641,79.4360809326172,0.0
2018-02-01 21:36:00,29.4461898803711,0.0,22.0866050720215,1.00135660171509,126.744369506836,156.51904296875,113.381973266602,44.0968704223633,5.75048351287842,73.4354782104492,90.7955093383789,83.5823974609375,79.5034255981445,0.0
2018-02-01 21:39:00,29.4023590087891,0.0,23.0173454284668,1.00457859039307,127.333251953125,154.53581237793,111.595169067383,44.1616287231445,5.90503311157227,72.5791320800781,90.9403839111328,84.3257446289063,79.2695388793945,0.0
2018-02-01 21:42:00,28.3722362518311,0.0,22.4125061035156,1.00641119480133,130.100296020508,154.342971801758,113.392120361328,45.7172431945801,5.81628799438477,71.7235260009766,89.4309310913086,85.0647430419922,83.4848937988281,0.0
2018-02-01 21:45:00,28.9384727478027,0.0,24.3205146789551,1.01524472236633,127.295150756836,155.654418945313,111.227096557617,44.6740760803223,5.67535591125488,71.2731781005859,88.5061340332031,84.2707595825195,82.0245361328125,0.0
2018-02-01 21:48:00,27.7541198730469,0.0,22.911449432373,1.01428580284119,121.69490814209,154.32763671875,108.084060668945,45.1451072692871,5.88632202148438,73.8440704345703,88.3827285766602,83.5803604125977,79.6594924926758,0.0
2018-02-01 21:51:00,29.9650230407715,0.0,22.0564918518066,1.01452624797821,125.066955566406,153.74299621582,106.754943847656,46.318675994873,6.05204391479492,72.9022598266602,87.8783187866211,83.5640411376953,78.9936065673828,0.0
